Teratoma - Purulent Manifestations - Cyan Blue Vinyl LP,Teratoma,Purulent Manifestations,Vinyl,Cyan Blue Vinyl LP
Depths Above - Ex Nihilo - Oxblood/Black Merge Vinyl LP,Depths Above,Ex Nihilo,Vinyl,Oxblood/Black Merge Vinyl LP
Enisum - Forgotten Mountains - White Vinyl DLP,ENISUM,Forgotten Mountains,Vinyl,White Vinyl DLP
Enisum - Seasons of Desolation - 2LP Aside/Bside Green/Black Vinyl DLP,ENISUM,Seasons of Desolation,Vinyl,2LP Aside/Bside Green/Black Vinyl DLP
Bad Manor - The Haunting - Pink Vinyl LP,Bad Manor,The Haunting,Vinyl,Pink Vinyl LP
Funeral Winds ‎– Essence - A-side/B-Side Effect Vinyl LP,Funeral Winds,Essence,Vinyl,A-side/B-Side Effect Vinyl LP
Funeral Winds ‎– Sinister Creed - Color in Color Vinyl LP,Funeral Winds,Sinister Creed,Vinyl,Color in Color Vinyl LP
Sivyj Yar - Горе (Grief) - Vinyl LP,SIVYJ YAR,Горе (Grief),Vinyl,Vinyl LP
Oceansnow - Vivienne - Smoke Vinyl LP,OCEANSNOW,Vivienne,Vinyl,Smoke Vinyl LP
Khazad-dûm - Hymns from the Deep - Yellow/Blue Galaxy Vinyl LP,Khazad-dûm,Hymns from the Deep,Vinyl,Yellow/Blue Galaxy Vinyl LP
With The End In Mind - Tides of Fire - Vinyl LP,WITH THE END IN MIND,Tides of Fire,Vinyl,Vinyl LP
ISON - Aurora - Limited 2LP Ultra Clear Vinyl DLP,ISON,Aurora,Vinyl,Limited 2LP Ultra Clear Vinyl DLP
Argenthorns - The Ravening - Black Vinyl LP,Argenthorns,The Ravening,Vinyl,Black Vinyl LP
Argenthorns - The Ravening - Limited Galaxy Vinyl LP,Argenthorns,The Ravening,Vinyl,Limited Galaxy Vinyl LP
Ikarie - Arde - Limited Transparent Beer Vinyl LP (Special Price),Ikarie,Arde,Vinyl,Limited Transparent Beer Vinyl LP (Special Price)
[blemish] Sur Austru - Obârșie - 2LP Color in Color Vinyl DLP,Sur Austru,Obârșie,Vinyl,2LP Color in Color Vinyl DLP
[blemish] ULVIK - CASCADES - Clear/Smoke Exclusive Vinyl LP,Ulvik,Cascades,Vinyl,Clear/Smoke Exclusive Vinyl LP
[blemish] Dismal Aura - Imperium Mortalia - Red Vinyl LP,Dismal Aura,Imperium Mortalia,Vinyl,Red Vinyl LP
Afterbirth - In But Not Of - Ghostly Effect limited Vinyl LP,Afterbirth,In But Not Of,Vinyl,Ghostly Effect limited Vinyl LP
KHNVM - Visions of a Plague Ridden Sky - Red Marble Vinyl LP,KHNVM,Visions Of A Plague Ridden Sky,Vinyl,Red Marble Vinyl LP
ANDRACCA - To Bare the Weight of Death- Oxblood/Black Vinyl LP,Andracca,To Bare The Weight Of Death,Vinyl,Oxblood/Black Vinyl LP
Woe - Legacies of Frailty - 4-color effect Vinyl LP (ltd 300),Woe,Legacies of Frailty,Vinyl,4-color effect Vinyl LP (ltd 300)
SOLBRUD - IIII - 2LP Limited 300 Gold Vinyl DLP,Solbrud,IIII,Vinyl,2LP Limited 300 Gold Vinyl DLP
AFSKY - om hundrede år - Limited Gold Vinyl LP,Afsky,Om hundrede år,Vinyl,Limited Gold Vinyl LP
ASARHADDON - Besenken - Vinyl LP,Asarhaddon,Besenken,Vinyl,Vinyl LP
GENNEM TÅGEN - Koldt betragtes verden - Vinyl LP,GENNEM TÅGEN,Koldt betragtes verden,Vinyl,Vinyl LP
Slayer - Reign In Blood - Clear w/ Red Splatter Vinyl LP (RSD Essential),Slayer,Reign In Blood,Vinyl,Clear w/ Red Splatter Vinyl LP (RSD Essential)
Exhorder - Defectum Omnium - 2LP Black White Marbled Vinyl DLP,Exhorder,Defectum Omnium,Vinyl,2LP Black White Marbled Vinyl DLP
APOGEAN - CYBERSTRICTIVE- REBORN Variant Vinyl LP,APOGEAN,CYBERSTRICTIVE,Vinyl,REBORN Variant Vinyl LP
ROMUVOS - Spirits - Clear/Green Vinyl LP,ROMUVOS,Spirits,Vinyl,Clear/Green Vinyl LP
TRISTITIA - One With Darkness - Orange Vinyl LP,TRISTITIA,One With Darkness,Vinyl,Orange Vinyl LP
ORO - Vid Vägs Ände - Gold Vinyl LP,ORO,Vid Vägs Ände,Vinyl,Gold Vinyl LP
Ereb Altor - Vargtimman - Silver w/White+Black Splatter Vinyl LP,Ereb Altor,Vargtimman,Vinyl,Silver w/White+Black Splatter Vinyl LP
VINTERSORG - Jordpuls - Clear/Black Marble Vinyl LP,VINTERSORG,Jordpuls,Vinyl,Clear/Black Marble Vinyl LP
VINTERSORG - Orkan - Clear/Black Marble Vinyl LP,VINTERSORG,Orkan,Vinyl,Clear/Black Marble Vinyl LP
Trouble - Trouble - Clear with Green/Blue Splatter Vinyl LP,Trouble,Trouble,Vinyl,Clear with Green/Blue Splatter Vinyl LP
Vicious Rumors - Digital Dictator - LTD 200 Transparent Orange Vinyl LP,Vicious Rumors,Digital Dictator,Vinyl,LTD 200 Transparent Orange Vinyl LP
CRYPTOPSY - None So Vile - Red Vinyl LP (import),Cryptopsy,None So Vile,Vinyl,Red Vinyl LP (import)
Pungent Stench - Dirty Rhymes & Psychotronic Beats (Reissue) - Vinyl LP,Pungent Stench,Dirty Rhymes & Psychotronic Beats (Reissue),Vinyl,Vinyl LP
Pungent Stench - Been Caught Buttering (reissue) - Vinyl LP,Pungent Stench,Been Caught Buttering (reissue),Vinyl,Vinyl LP
Bathory - Hammerheart - Double Vinyl DLP (2LP),Bathory,Hammerheart,Vinyl,Double Vinyl DLP (2LP)
Bathory - Under the Sign of the Black Mark - Vinyl LP,Bathory,Under The Sign Of The Black Mark,Vinyl,Vinyl LP
Bathory - Blood Fire Death - Vinyl LP,Bathory,Blood Fire Death,Vinyl,Vinyl LP
Bathory - Bathory - Vinyl LP,Bathory,Bathory,Vinyl,Vinyl LP
Bathory - Bathory - Picture Disc Vinyl LP,Bathory,Bathory,Vinyl,Picture Disc Vinyl LP
Bathory - Under the Sign of the Black Mark- Picture Disc Vinyl LP,Bathory,Under The Sign Of The Black Mark,Vinyl,Picture Disc Vinyl LP
Paradise Lost - The Plague Within - DOUBLE Picturedisc (in standard jacket) Vinyl LP,Paradise Lost,The Plague Within,Vinyl,DOUBLE Picturedisc (in standard jacket) Vinyl LP
The Haunted - The Dead Eye - Picturedisc (in standard jacket) Vinyl LP,The Haunted,The Dead Eye,Vinyl,Picturedisc (in standard jacket) Vinyl LP
Borknagar - Quintessence - Picturedisc (in standard jacket) Vinyl LP,Borknagar,Quintessence,Vinyl,Picturedisc (in standard jacket) Vinyl LP
Skeletal Remains - Fragments of the Ageless - Ltd. Light Blue (EU Variant) Vinyl LP,Skeletal Remains,Fragments of the Ageless,Vinyl,Ltd. Light Blue (EU Variant) Vinyl LP
Borknagar - Fall - 2LP Neon Orange Vinyl DLP,Borknagar,Fall,Vinyl,2LP Neon Orange Vinyl DLP
Wayfarer - World's Blood - Transparent Yellow/Marble Vinyl LP,Wayfarer,World's Blood,Vinyl,Transparent Yellow/Marble Vinyl LP
Marduk - Viktoria - Deep Blood-Red Ltd. Vinyl LP,Marduk,Viktoria,Vinyl,Deep Blood-Red Ltd. Vinyl LP
SANGUISUGABOGG - Homicidal Ecstasy - Transparent Blue + Booklet LP VINYL,Sanguisugabogg,Homicidal Ecstasy,Vinyl,Transparent Blue + Booklet LP VINYL
Insomnium - One For Sorrow - 2024 Reissue - Limited Transparent Coke Bottle Vinyl LP,Insomnium,One For Sorrow,Vinyl,2024 Reissue - Limited Transparent Coke Bottle Vinyl LP
Insomnium - Winter's Gate - 2024 Reissue - Limited 180g Gray Vinyl LP,Insomnium,Winter's Gate,Vinyl,2024 Reissue - Limited 180g Gray Vinyl LP
Convulsing - Grievous - Eye of the Serpent Splatter Vinyl LP,Convulsing,Grievous,Vinyl,Eye of the Serpent Splatter Vinyl LP
Convulsing - Grievous - Jade/Green Swirl Vinyl LP,Convulsing,Grievous,Vinyl,Jade/Green Swirl Vinyl LP
Vitriol - Antichrist - Purple Splatter Vinyl LP,Vitriol,Antichrist,Vinyl,Purple Splatter Vinyl LP
Mourir - Disgrâce- Black/Magenta Merge Vinyl LP,Mourir,Disgrâce,Vinyl,Black/Magenta Merge Vinyl LP
Choir - Songs For a Tarnished World - Ultra-Clear LTD 108 Vinyl LP,Choir,Songs For A Tarnished World,Vinyl,Ultra-Clear LTD 108 Vinyl LP
Grima - Frostbitten - Limited Blue/White Galaxy Vinyl LP,Grima,Frostbitten,Vinyl,Limited Blue/White Galaxy Vinyl LP
Grima - Will of the Primordial -  Limited Green/White Galaxy Vinyl LP,Grima,Will of the Primordial,Vinyl,Limited Green/White Galaxy Vinyl LP
Grima - Rotten Garden -  Limited Yellow/Orange Galaxy Vinyl LP,Grima,Rotten Garden,Vinyl,Limited Yellow/Orange Galaxy Vinyl LP
Marrasmieli - Martaiden Mailta - Transparent Turquoise Vinyl LP,Marrasmieli,Martaiden Mailta,Vinyl,Transparent Turquoise Vinyl LP
[TEST PRESSING] Finntroll - Vredesvävd - NESI Test Press Vinyl LP,Finntroll,Vredesvävd,Vinyl,NESI Test Press Vinyl LP
[TEST PRESSING] Insomnium - Argent Moon - NESI Test Press Vinyl LP,Insomnium,Argent Moon,Vinyl,NESI Test Press Vinyl LP
[TEST PRESSING] Ensiferum - Dragonheads - NESI Test Press Vinyl LP,Ensiferum,Dragonheads,Vinyl,NESI Test Press Vinyl LP
Firienholt - By the Waters of Awakening -  Double Vinyl LP [lim.],Firienholt,By the Waters of Awakening,Vinyl,Double Vinyl LP [lim.]
Firienholt - White Frost and Elder Blood - 180g Vinyl LP (ltd 300),Firienholt,White Frost and Elder Blood,Vinyl,180g Vinyl LP (ltd 300)
Ghost Bath - Starmourner - *EU Version* 2LP Silver Vinyl DLP,GHOST BATH,Starmourner,Vinyl,*EU Version* 2LP Silver Vinyl DLP
Ghost Bath - Self Loather - Violet/Black Sunburst EU Edition Vinyl LP,GHOST BATH,Self Loather,Vinyl,Violet/Black Sunburst EU Edition Vinyl LP
Depressive Silence - IV : Final EP / A Spell Enraged - Gray/Black Swirl LTD 199 Vinyl LP,Depressive Silence,IV : Final EP / A Spell Enraged,Vinyl,Gray/Black Swirl LTD 199 Vinyl LP
Depressive Silence - III : Mourning - Gray/Black Swirl LTD 199 Vinyl LP,Depressive Silence,III : Mourning,Vinyl,Gray/Black Swirl LTD 199 Vinyl LP
Enisum - Seasons Of Desolation - 2LP LTD 139 Clear/Black Splatter Vinyl DLP,ENISUM,Seasons of Desolation,Vinyl,2LP LTD 139 Clear/Black Splatter Vinyl DLP
Suldusk - Lunar Falls - Clear/Black Galaxy Vinyl LP,Suldusk,Lunar Falls,Vinyl,Clear/Black Galaxy Vinyl LP
Malist - Karst Relict- LTD 199 Transparent Red Vinyl LP,Malist,Karst Relict,Vinyl,LTD 199 Transparent Red Vinyl LP
Malist - To Mantle the Rising Sun - LTD 199 Transparent Orange Vinyl LP,Malist,To Mantle the Rising Sun,Vinyl,LTD 199 Transparent Orange Vinyl LP
Malist - In the Catacombs of Time - LTD 199 Red Vinyl LP,Malist,In the Catacombs of Time,Vinyl,LTD 199 Red Vinyl LP
Cân Bardd - Devoured by the Oak - 2LP limited black vinyl DLP,Cân Bardd,Devoured by the Oak,Vinyl,2LP limited black vinyl DLP
Cân Bardd - Nature Stays Silent - 2LP Blue/White Galaxy Vinyl DLP,Cân Bardd,Nature Stays Silent,Vinyl,2LP Blue/White Galaxy Vinyl DLP
Autumn Nostalgie / Haenesy - Awaking Mechanon - *LTD 200* Gray/Black Splatter Vinyl LP,Autumn Nostalgie / Haenesy,Awaking Mechanon,Vinyl,*LTD 200* Gray/Black Splatter Vinyl LP
Autumn Nostalgie - Ataraxia - Bone/Brown half/half Vinyl LP,Autumn Nostalgie,Ataraxia,Vinyl,Bone/Brown half/half Vinyl LP
"Omnivortex – Circulate - Blue, Numbered Vinyl LP",Omnivortex,Circulate,Vinyl,"Blue, Numbered Vinyl LP"
Tetragrammacide - Typho-Tantric Aphorisms from the Arachneophidian Qur'an-  Gatefold LP + Booklet & Poster,Tetragrammacide,Typho-Tantric Aphorisms from the Arachneophidian Qur'an,Vinyl,Gatefold LP + Booklet & Poster
OCTOBER TIDE - Rain Without End - Light Blue/Smoke Vinyl LP,OCTOBER TIDE,Rain Without End,Vinyl,Light Blue/Smoke Vinyl LP
[BBV Exclusive] Arsonists Get All the Girls (AGATG) - Listen To The Color - PVC Swirl Vinyl,Arsonists Get All the Girls (AGATG),Listen To The Color,Vinyl,PVC Swirl Vinyl
Olhava - Sacrifice - 2LP Gold DLP,OLHAVA,Sacrifice,Vinyl,2LP Gold DLP
Kanonenfieber - Menschenmühle - Multi Color Splatter VInyl LP,Kanonenfieber,Menschenmühle,Vinyl,Multi Color Splatter VInyl LP
Ringarë - Of Momentous Endless Night - Limited Transparent Aqua Vinyl LP,Ringarë,Of Momentous Endless Night,Vinyl,Limited Transparent Aqua Vinyl LP
"Malist - Of Scorched Earth - Limited Blue, Gatefold Vinyl LP",Malist,Of Scorched Earth,Vinyl,"Limited Blue, Gatefold Vinyl LP"
Moonlight Sorcery - Piercing Through the Frozen Eternity - Blue/White Galaxy Vinyl LP,Moonlight Sorcery,Piercing Through the Frozen Eternity,Vinyl,Blue/White Galaxy Vinyl LP
Inquisition - Veneration of Medieval Mysticism and Cosmological Violence - Orange/Black Galaxy Vinyl LP,Inquisition,Veneration of Medieval Mysticism and Cosmological Violence,Unknown,Orange/Black Galaxy Vinyl LP
In Mourning - Garden of Storms - 2LP Limited Blue Vinyl DLP,In Mourning,Garden of Storms,Unknown,2LP Limited Blue Vinyl DLP
Aeternus - Philosopher - Gold Vinyl LP,Aeternus,Philosopher,Unknown,Gold Vinyl LP
"Varathron - The Crimson Temple - ""Cimmerian"" Marble Vinyl LP",Varathron,The Crimson Temple,Unknown,"""Cimmerian"" Marble Vinyl LP"
October Tide - The Cancer Pledge - Ivory Vinyl LP,OCTOBER TIDE,The Cancer Pledge,Unknown,Ivory Vinyl LP
Rebaelliun - Under The Sign Of Rebellion - Orange Splatter LP,Rebaelliun,Under The Sign Of Rebellion,Unknown,Orange Splatter LP
Blastbeats Vinyl - The Black Tote Bag,Blastbeats Vinyl,The Black Tote Bag,Unknown,
"Chapel Of Disease – Echoes Of Light - ""Lavish Edition"" Vinyl LP",Chapel Of Disease,Echoes Of Light,Vinyl,"""Lavish Edition"" Vinyl LP"
"Chapel Of Disease – Echoes Of Light - ""Echoes Edition"" Vinyl LP",Chapel Of Disease,Echoes Of Light,Vinyl,"""Echoes Edition"" Vinyl LP"
Chapel Of Disease – Echoes Of Light - Gold/Clear Vinyl LP,Chapel Of Disease,Echoes Of Light,Vinyl,Gold/Clear Vinyl LP
Zwielicht - The Aphotic Embrace - Aphotic Ascension Variant (Color) Vinyl LP,Zwielicht,The Aphotic Embrace,Vinyl,Aphotic Ascension Variant (Color) Vinyl LP
Job For a Cowboy (JFAC) Moon Healer - Blue/White Split Splatter (LTD 300) Vinyl LP,Job For a Cowboy (JFAC) Moon Healer,Blue/White Split Splatter (LTD 300) Vinyl LP,Vinyl,
Job For a Cowboy (JFAC) Moon Healer - White/Purple Splatter (LTD 300) Vinyl LP,Job For a Cowboy (JFAC) Moon Healer,White/Purple Splatter (LTD 300) Vinyl LP,Vinyl,
Job For a Cowboy (JFAC) Moon Healer - Dark Purple Marbled Vinyl LP,Job For a Cowboy (JFAC) Moon Healer,Dark Purple Marbled Vinyl LP,Vinyl,
Slayer - Show No Mercy 40th Anni. Edition - Deluxe Vinyl Edition,Slayer,Show No Mercy 40th Anni. Edition,Vinyl,Deluxe Vinyl Edition
King Diamond - Masquerade of Madness - Clear Violet Brown Vinyl LP,King Diamond,Masquerade of Madness,Vinyl,Clear Violet Brown Vinyl LP
Pig Destroyer - Book Burner - Black Ice/Blue Tri-Color Splatter,Pig Destroyer,Book Burner,Vinyl,Black Ice/Blue Tri-Color Splatter
Revocation - Existence Is Futile (Reissue) - Oxblood/Trans Gold Galaxy Vinyl LP,Revocation,Existence Is Futile (Reissue),Vinyl,Oxblood/Trans Gold Galaxy Vinyl LP
Revocation - Chaos Of Forms (Reissue) - Red/Cyan Blue Galaxy Vinyl LP,Revocation,Chaos Of Forms (Reissue),Vinyl,Red/Cyan Blue Galaxy Vinyl LP
Revocation - Teratogenesis (Reissue) - Green/Yellow Galaxy Vinyl LP,Revocation,Teratogenesis (Reissue),Vinyl,Green/Yellow Galaxy Vinyl LP
Revocation - Revocation (Reissue) - Gold/Black Galaxy Vinyl LP,Revocation,Revocation (Reissue),Vinyl,Gold/Black Galaxy Vinyl LP
Cognizance - Phantazein - *LTD 150* Splatter Vinyl LP,Cognizance,Phantazein,Vinyl,*LTD 150* Splatter Vinyl LP
Cognizance - Phantazein - *LTD 150* Marble Vinyl LP,Cognizance,Phantazein,Vinyl,*LTD 150* Marble Vinyl LP
The Mosaic Window - Plight of Acceptance - *LTD 100* Ghostly Vinyl LP,The Mosaic Window,Plight of Acceptance,Vinyl,*LTD 100* Ghostly Vinyl LP
PSYOPUS - Odd Senses - A side / B side - 2LP Vinyl DLP,PSYOPUS,Odd Senses,Vinyl,A side / B side - 2LP Vinyl DLP
PSYOPUS - Odd Senses - Frankenflame - 2LP Vinyl DLP,PSYOPUS,Odd Senses,Vinyl,Frankenflame - 2LP Vinyl DLP
PSYOPUS - Odd Senses - 50/50 Split W/ Splatter - 2LP Vinyl DLP,PSYOPUS,Odd Senses,Vinyl,50/50 Split W/ Splatter - 2LP Vinyl DLP
GLASS CASKET - Self-Titled EP - R & D Lava Vinyl LP,GLASS CASKET,Self-Titled EP,Vinyl,R & D Lava Vinyl LP
GLASS CASKET - Self-Titled EP - 50/50 with one side splatter Vinyl LP,GLASS CASKET,Self-Titled EP,Vinyl,50/50 with one side splatter Vinyl LP
GLASS CASKET - Self-Titled EP - Frankenflame Vinyl LP,GLASS CASKET,Self-Titled EP,Vinyl,Frankenflame Vinyl LP
Departure Chandelier - Satan Soldier of Fortune - Splatter Vinyl,Departure Chandelier,Satan Soldier of Fortune,Vinyl,Splatter Vinyl
ABORTED - The Archaic Abattoir -  Transparent Green vinyl LP,Aborted,The Archaic Abattoir,Vinyl,Transparent Green vinyl LP
ABORTED - Engineering The Dead -  Transparent Green vinyl LP,Aborted,Engineering The Dead,Vinyl,Transparent Green vinyl LP
Avatar - Avatar Country - Golden Vinyl LP - LTD 200,Avatar,Avatar Country,Vinyl,Golden Vinyl LP - LTD 200
VALDRIN - Throne of the Lunar Soul - 2LP Double Vinyl (DLP),Valdrin,Throne of the Lunar Soul,Vinyl,2LP Double Vinyl (DLP)
VALDRIN - Effigy Of Nightmares - Vinyl LP,Valdrin,Effigy of Nightmares,Vinyl,Vinyl LP
"CONTAMINATED - Celebratory Beheading - ""Bloodstained"" Vinyl LP - LTD 125",Contaminated,Celebratory Beheading,Vinyl,"""Bloodstained"" Vinyl LP - LTD 125"
Triumvir Foul  - Triumvir Foul - Vinyl LP,Triumvir Foul,Triumvir Foul,Vinyl,Vinyl LP
Exocrine - Legend - Crystal Clear Vinyl LP - LTD 300,Exocrine,Legend,Vinyl,Crystal Clear Vinyl LP - LTD 300
Vipassi - Lightless - White Splatter on Black Vinyl LP - LTD 250,Vipassi,Lightless,Vinyl,White Splatter on Black Vinyl LP - LTD 250
Avatar - Hunter Gatherer - White Vinyl LP - LTD 250,Avatar,Hunter Gatherer,Vinyl,White Vinyl LP - LTD 250
Gaerea - Limbo - DOUBLE GOLD GATEFOLD VINYL DLP - LTD to 250,Gaerea,Limbo,Vinyl,DOUBLE GOLD GATEFOLD VINYL DLP - LTD to 250
Gaerea - Mirage - DOUBLE LP GATEFOLD - Clear/White Marbled Vinyl DLP,Gaerea,Mirage,Vinyl,DOUBLE LP GATEFOLD - Clear/White Marbled Vinyl DLP
Wormhole - Almost Human - Transparent Yellow LTD 250 Vinyl LP,Wormhole,Almost Human,Vinyl,Transparent Yellow LTD 250 Vinyl LP
Narzissus - Akt I: Wille / Akt II: Fall - Cloudy Blue/Clear Vinyl LP,Narzissus,Akt I: Wille / Akt II: Fall,Vinyl,Cloudy Blue/Clear Vinyl LP
Narzissus - Akt III: Erlösung - Black/Brown Marble Vinyl LP,Narzissus,Akt III: Erlösung,Vinyl,Black/Brown Marble Vinyl LP
"BLEMISH Bundle #2 - 5LPs - Gorgoroth, Ancient, Khold",BLEMISH Bundle #2,5LPs,Unknown,"Gorgoroth, Ancient, Khold"
"BLEMISH Bundle #1 - 6LPs - Old Man's Child, Gorgoroth, Ancient, Khold",BLEMISH Bundle #1,6LPs,Unknown,"Old Man's Child, Gorgoroth, Ancient, Khold"
Depressive Silence - II - Gray/Black Swirl LTD 199 Vinyl LP,Depressive Silence,II,Vinyl,Gray/Black Swirl LTD 199 Vinyl LP
Depressive Silence - I - Gray/Black Swirl LTD 199 Vinyl LP,Depressive Silence,I,Vinyl,Gray/Black Swirl LTD 199 Vinyl LP
Faidra - Militant : Penitent : Triumphant - LTD 300 Orange/White Galaxy Vinyl LP,Faidra,Militant : Penitent : Triumphant,Vinyl,LTD 300 Orange/White Galaxy Vinyl LP
Faidra - Six Voices Inside - [half gold / half black - band exclusive /222] Vinyl LP,Faidra,Six Voices Inside,Vinyl,[half gold / half black - band exclusive /222] Vinyl LP
Heretoir - Nightsphere - LTD 333 Night Blue/Black Marble Vinyl LP,Heretoir,Nightsphere,Vinyl,LTD 333 Night Blue/Black Marble Vinyl LP
Moonspell - Wolfheart - Limited Box,Moonspell,Wolfheart,Vinyl,Limited Box
Moonspell - Irreligious - Limited White Vinyl LP,Moonspell,Irreligious,Vinyl,Limited White Vinyl LP
Moonspell - Vampiria - Blood Splatter Vinyl LP,Moonspell,Vampiria,Vinyl,Blood Splatter Vinyl LP
Moonspell - Extinct - 2LP Limited Yellow (band exclusive) Vinyl LP,Moonspell,Extinct,Vinyl,2LP Limited Yellow (band exclusive) Vinyl LP
Moonspell - 1755 - Limited Yellow Vinyl LP,Moonspell,1755,Vinyl,Limited Yellow Vinyl LP
"Moonspell - Sin | Pecado - White 12"" Vinyl + Yellow 7"" - Exclusive BAND edition",Moonspell,Sin | Pecado,Vinyl,"White 12"" Vinyl + Yellow 7"" - Exclusive BAND edition"
Moonspell - Night Eternal - 2LP Deluxe Vinyl DLP,Moonspell,Night Eternal,Vinyl,2LP Deluxe Vinyl DLP
Tiamat - Clouds - LTD 200 White Vinyl LP,Tiamat,Clouds,Vinyl,LTD 200 White Vinyl LP
Borknagar - True North - Deluxe 2LP Cornetto Quad Butterfly Effect White / Blue Vinyl DLP,Borknagar,True North,Vinyl,Deluxe 2LP Cornetto Quad Butterfly Effect White / Blue Vinyl DLP
"Sick Of It All - When The Smoke Clears - 10"" GOLD LTD to 200 Vinyl",Sick Of It All,When The Smoke Clears,Vinyl,"10"" GOLD LTD to 200 Vinyl"
Ulver - Bergtatt - Et Eeventyr I 5 Capitler- *IMPORT* Ltd. Deep Blood Red Vinyl LP,Ulver,Bergtatt,Vinyl,Et Eeventyr I 5 Capitler- *IMPORT* Ltd. Deep Blood Red Vinyl LP
Ulver - Kveldssanger - *IMPORT* Ltd. Transparent Sun Yellow Vinyl LP,Ulver,Kveldssanger,Vinyl,*IMPORT* Ltd. Transparent Sun Yellow Vinyl LP
Vitriol - Suffer & Become - *IMPORT* Ltd. deep blood red Vinyl LP,Vitriol,Suffer & Become,Vinyl,*IMPORT* Ltd. deep blood red Vinyl LP
Vemod - The Deepening - Clear Vinyl LP,Vemod,The Deepening,Vinyl,Clear Vinyl LP
Omen - Escape To Nowhere - LTD 200 *NUMBERED* Lilac/Black Melt Vinyl LP,Omen,Escape To Nowhere,Vinyl,LTD 200 *NUMBERED* Lilac/Black Melt Vinyl LP
Cannibal Corpse - Eaten Back to Life - Blue/Green/Red Splatter Vinyl LP,Cannibal Corpse,Eaten Back to Life,Vinyl,Blue/Green/Red Splatter Vinyl LP
Cannibal Corpse ‎- Tomb Of The Mutilated - Red/Purple/Pink Splatter *Import - 2024 reissue*,Cannibal Corpse,Tomb Of The Mutilated,Vinyl,Red/Purple/Pink Splatter *Import - 2024 reissue*
Behemoth - Grom - Double 180g Black 2LP Vinyl - Limited Reissue,Behemoth,Grom,Vinyl,Double 180g Black 2LP Vinyl - Limited Reissue
Amon Amarth - Jomsviking - Limited Edition Red Ruby Marbled Vinyl LP,Amon Amarth,Jomsviking,Vinyl,Limited Edition Red Ruby Marbled Vinyl LP
Amon Amarth - Surtur Rising - Deluxe Pop-Up Edition - Splatter Vinyl LP,Amon Amarth,Surtur Rising,Vinyl,Deluxe Pop-Up Edition - Splatter Vinyl LP
Amon Amarth - Twilight of the Thunder God - Deluxe Pop-Up Edition - Splatter Vinyl LP,Amon Amarth,Twilight Of The Thunder God,Vinyl,Deluxe Pop-Up Edition - Splatter Vinyl LP
Amon Amarth - Deceiver Of The Gods - Beige/Red Marbled Vinyl LP,Amon Amarth,Deceiver Of The Gods,Vinyl,Beige/Red Marbled Vinyl LP
Amon Amarth - Fate of Norns - Ochre Brown Vinyl LP,Amon Amarth,Fate of Norns,Vinyl,Ochre Brown Vinyl LP
Amon Amarth - With Oden on Our Side - Firefly Glow Vinyl LP,Amon Amarth,With Oden on Our Side,Vinyl,Firefly Glow Vinyl LP
"VORGA - Striving Toward Oblivion - LTD 100 ""LP10"" Splatter Vinyl LP",VORGA,Striving Toward Oblivion,Vinyl,"LTD 100 ""LP10"" Splatter Vinyl LP"
"MONUMENT OF MISANTHROPY - Unterweger - LTD 100 ""LP2"" Splatter Vinyl",Monument Of Misanthropy,Unterweger,Vinyl,"LTD 100 ""LP2"" Splatter Vinyl"
"WOMBBATH - Tales of Madness - LTD 80 ""LP5"" Splatter Vinyl",Wombbath,Tales of Madness,Vinyl,"LTD 80 ""LP5"" Splatter Vinyl"
"VORGA - Striving Toward Oblivion - LTD 100 ""LP7"" Splatter Vinyl LP",VORGA,Striving Toward Oblivion,Vinyl,"LTD 100 ""LP7"" Splatter Vinyl LP"
"DEFECT DESIGNER - Neanderthal - 10"" MLP - LTD 100 ""LP3"" Splatter Vinyl MLP",DEFECT DESIGNER,Neanderthal,Vinyl,"10"" MLP - LTD 100 ""LP3"" Splatter Vinyl MLP"
"DEFECT DESIGNER - Neanderthal - 10"" MLP - LTD 100 ""LP1"" Splatter Vinyl MLP",DEFECT DESIGNER,Neanderthal,Vinyl,"10"" MLP - LTD 100 ""LP1"" Splatter Vinyl MLP"
"ABADDON INCARNATE - The Wretched Sermon - LTD 100 ""LP2"" Splatter Vinyl LP",Abaddon Incarnate,The Wretched Sermon,Vinyl,"LTD 100 ""LP2"" Splatter Vinyl LP"
"ABADDON INCARNATE - The Wretched Sermon - LTD 100 ""LP1"" Splatter Vinyl LP",Abaddon Incarnate,The Wretched Sermon,Vinyl,"LTD 100 ""LP1"" Splatter Vinyl LP"
[NESI] Mayhem - Esoteric Warfare - Ltd 140 White Swirl Vinyl - Asian Market Exclusive,Mayhem,Esoteric Warfare,Vinyl,Ltd 140 White Swirl Vinyl - Asian Market Exclusive
[NESI] Mayhem - Esoteric Warfare - Ltd 140 Black Swirl Vinyl - Asian Market Exclusive,Mayhem,Esoteric Warfare,Vinyl,Ltd 140 Black Swirl Vinyl - Asian Market Exclusive
[NESI] Zuriaake - Gu Yan - 2LP Golden Smoke Swirl Vinyl - Asian Market Exclusive,Zuriaake,Gu Yan,Vinyl,2LP Golden Smoke Swirl Vinyl - Asian Market Exclusive
[NESI] Cannibal Corpse ‎– Gallery Of Suicide - Gold/Red Splatter Vinyl Asian Market Exclusive,Cannibal Corpse,Gallery Of Suicide,Vinyl,Gold/Red Splatter Vinyl Asian Market Exclusive
